stop_id,stop_code,stop_name,stop_lat,stop_lon
3108,03,PKP ANIN,52.21401165,21.15660456
3113,01,JESIENNYCH LIŚCI,52.30948436,21.06179887
3114,01,OKRĘŻNA,52.15799318,20.94553532
3121,02,FIELDORFA,52.22040439,21.08786559
3122,01,FIELDORFA,52.22005,21.08828
3125,01,NOWE WŁOCHY,52.20879936,20.89545932
3131,01,SOSNOWA,52.24726215,21.1842961
3132,01,POGODNA,52.21616509,21.23852015
3142,02,SAGALLI,52.22173698,21.2227927
2203,01,TOR KOLARSKI,52.25193491,21.0734103
2205,01,PRZEWORSKA,52.25271133,21.08284865
2209,01,DW. WSCHODNI (LUBELSKA),52.25029606,21.05243666
2210,01,BUKOWSKIEGO,52.23012,21.09496
2214,01,HORBACZEWSKIEGO,52.22366322,21.09836963
2217,01,AFRYKAŃSKA,52.22508785,21.07230585
2221,02,WALECZNYCH,52.23521966,21.05931139
2223,02,ABRAHAMA,52.22605975,21.08286915
2224,01,UMIŃSKIEGO,52.22709,21.0934
2227,01,GOCŁAW,52.22214,21.10226
2231,02,AFRYKAŃSKA,52.22547504,21.06917602
2233,01,BRAZYLIJSKA,52.23091889,21.06364501
2234,01,ZWYCIĘZCÓW,52.23323,21.06635
2236,01,STACJA KRWIODAWSTWA,52.2316508,21.06113038
2237,01,WALECZNYCH,52.23496812,21.05946251
2239,02,BORA-KOMOROWSKIEGO,52.22525264,21.0917291
2243,02,MEISSNERA,52.22250376,21.09136872
2244,02,CM. OFIAR WOJNY,52.23383076,21.15841761
2250,02,RADOŚĆ-WODOCIĄG,52.19843866,21.17501042
2251,02,ZBÓJNOGÓRSKA,52.19248852,21.18097017
2253,01,KOLARSKA,52.20171429,21.17167163
2262,01,WALEWSKA,52.23901882,21.07463187
2278,01,OS. MAJDAŃSKA,52.23995838,21.08163218
2279,04,OS. MAJDAŃSKA,52.23906899,21.08440595
2283,02,MEKSYKAŃSKA,52.22941862,21.0573887
2284,01,FRANCUSKA,52.23453139,21.05393398
2289,02,NADARZYŃSKA,52.17130607,21.19314674
2297,02,POWOJOWA,52.18409011,21.18421156
2321,02,DZIELNICOWA,52.22210015,21.13802284
2326,02,ZERZEŃ,52.19917804,21.13479582
2331,01,ODRĘBNA,52.18079953,21.14835605
2342,01,WOJSŁAWICKA,52.20697403,21.11064796
2349,01,ARABSKA,52.22142093,21.07224356
2352,01,MOST SIEKIERKOWSKI,52.21754467,21.09692497
2357,02,JEZIOROWA,52.19249902,21.12269319
2365,02,ODRĘBNA,52.18068725,21.14853853
2369,02,ZWOLEŃSKA,52.19691366,21.13581774
2371,01,LEBIODOWA,52.20586602,21.13389704
2374,01,KLIMONTOWSKA,52.21745,21.13364
2375,01,LUCERNY,52.213774,21.1328587
2379,01,MOTYLKOWA,52.20095916,21.14969593
3145,01,GILARSKA,52.28657429,21.0472384
3147,02,MAZURSKA,52.10225679,21.24741995
3153,01,MODRA,52.08901683,20.81994482
3156,02,STANISŁAWÓW,52.39445754,21.03403283
3157,01,STANISŁAWÓW,52.39350153,21.03344399
3161,01,NIZINNA,52.21132422,20.7593183
3162,02,NORWIDA,52.17405607,20.85093199
3165,01,WIEJSKA,52.30639763,21.09119565
3178,03,PUSTELNIK,52.33825394,21.11901808
3182,01,MAGDALENKA,52.09834,20.90938
3183,02,MAGDALENKA,52.09805,20.91098
3197,01,POLNA,52.06561299,20.92776554
3200,02,WŁADYSŁAWÓW,52.06372,20.92155
3212,02,WOJSKA POLSKIEGO,52.07497104,21.0228934
3213,01,WOJSKA POLSKIEGO,52.0750024,21.02185318
3214,01,JARZĄBKA,52.07371312,21.01549066
3220,02,MACIERZANKI,52.11544106,20.80883733
3223,01,PASCHALISA-JAKUBOWICZA,52.270313,20.807521
3226,02,OSIEDLOWA,52.264783,20.823154
3227,01,OSIEDLOWA,52.2639751,20.82484027
3234,01,SZYMANOWSKIEGO,52.28093678,20.8471496
3236,04,KLAUDYN,52.27696575,20.86457237
3245,01,AKACJOWA,52.27361858,20.80193826
3246,02,AKACJOWA,52.27271263,20.80207345
3261,01,WIOSENNA,52.26069015,20.68592228
3262,02,WIOSENNA,52.26046844,20.68763918
3279,02,GÓRASZKA,52.19417512,21.27658766
3281,01,URZĄD GMINY,52.17268139,21.29316901
3290,01,LIPOWO,52.140058,21.392826
3291,01,OŚRODEK ZDROWIA,52.13450964,21.41169268
3295,01,PĘCLIŃSKA,52.171677,21.305869
3297,01,KOTLINY,52.14823037,21.38038107
3300,01,MALCANÓW,52.14801958,21.36858238
3310,02,BRZOZOWA,52.03155161,20.87086803
3311,01,BRZOZOWA,52.03208818,20.87039515
3315,01,MARIEW,52.28211226,20.74372495
3318,01,LEŚNA,52.26506433,20.70326344
3319,03,BORZĘCIN DUŻY,52.25296519,20.73505169
2307,02,CZOŁGISTÓW,52.18263951,21.21150617
2310,01,LIMBY,52.1833812,21.19595202
2315,01,DRACENY,52.17615032,21.17590808
2316,04,TAWUŁKOWA,52.1733244,21.1772378
2320,02,SPADOWA,52.22404741,21.1398398
2325,01,KOMBAJNISTÓW,52.20297941,21.13425846
2327,04,ZWOLEŃSKA,52.19668974,21.13661491
2329,01,BORKÓW,52.1898111,21.14072936
2334,02,ROMANTYCZNA,52.17618856,21.14540403
2337,01,PEONII,52.18669031,21.12885435
2344,02,MOST SIEKIERKOWSKI,52.21759395,21.09746142
2345,01,ALGIERSKA,52.22096741,21.08294852
2347,02,RZYMSKA,52.22231539,21.06384375
2351,02,KADETÓW,52.21246699,21.10442763
2354,02,BRONOWSKA,52.19979787,21.11808967
2361,01,ROMANTYCZNA,52.17533472,21.14722709
2366,02,CYLICHOWSKA,52.194313,21.137912
2368,01,ZWOLEŃSKA,52.19624824,21.13625412
2377,01,SPADOWA,52.22361404,21.13935374
2398,01,OGRODY DZIAŁKOWE PALUCH,52.1534178,20.96529102
2401,01,PRZELOTOWA,52.1566905,20.9505805
2404,02,STOICKA,52.16597244,20.93267692
2405,02,OGRODY DZIAŁKOWE PALUCH,52.15294972,20.9650965
2408,02,PRZELOTOWA,52.15669598,20.95038757
2414,01,MŁYN,52.1607512,20.9275411
2416,01,KOŚCIÓŁ,52.15061305,20.91697087
2417,01,PUCHAŁY,52.14611978,20.9111524
2422,02,FALENTY DUŻE,52.13402816,20.91629461
2436,01,DŁUGA,52.13421,20.97462
2442,02,OBJAZDOWA,52.14507012,20.95593326
2449,01,OBJAZDOWA,52.14515477,20.95396483
2452,01,BALETOWA,52.13335849,20.97922965
2459,02,STARZYŃSKIEGO,52.11787,20.979289
2463,02,PODLEŚNA,52.09230736,20.8820914
2466,01,DZIAŁKOWA,52.12973764,20.89716528
2468,02,URSUS-SANKTUARIUM,52.19160234,20.86143814
2469,01,ŚMIGIELSKA,52.19824711,20.87055543
2471,02,KRÓLOWEJ BONY,52.20061213,20.8677738
2473,02,WŁADYSŁAWA HERMANA,52.19501431,20.86252835
2480,01,TRAUGUTTA,52.1847085,20.84059721
2484,02,AL. PIŁSUDSKIEGO,52.19294753,20.83533566
2490,02,TRAUGUTTA,52.18521767,20.84010268
2380,02,ŻONKILOWA,52.20308819,21.15959387
2383,02,WIĄZANA,52.19865428,21.14274221
2386,02,JAGIELLOŃSKA,52.24522006,21.17770807
2391,04,ZAJEZDNIA KLESZCZOWA,52.19662643,20.92342394
2393,01,SIERAKOWSKIEGO,52.25001297,21.03082935
2395,01,LANCIEGO,52.14098569,21.06180505
2397,01,PALUCH,52.15171421,20.9650346
2399,01,SCHRONISKO DLA ZWIERZĄT,52.15591336,20.96320875
2400,01,OGRODY DZIAŁKOWE NA SKRAJU,52.15630157,20.95960373
2406,02,SCHRONISKO DLA ZWIERZĄT,52.15592096,20.96280811
2407,02,OGRODY DZIAŁKOWE NA SKRAJU,52.15622344,20.95980268
2410,02,OLSZOWA,52.16066048,20.936505
2423,02,FALENCKA,52.1379,20.9018
2427,02,SPORTOWA,52.15327774,20.91932242
2430,01,JANKI,52.13856,20.90112
2435,02,BALETOWA,52.13332,20.97946
2448,01,PROMYKA,52.14680087,20.94569098
2460,01,PODLEŚNA,52.09330105,20.88299073
2461,02,NOWY SĘKOCIN,52.1237582,20.89446734
2465,01,NOWY SĘKOCIN,52.12484539,20.89523798
2477,02,ŚMIGIELSKA,52.19796051,20.86893777
2481,02,ORZESZKOWEJ,52.17858181,20.84082994
2483,02,TORUŃSKA,52.19209443,20.84095726
2492,01,ORZESZKOWEJ,52.17758467,20.84010158
2497,02,PL. SPORTOWY,52.07790454,21.11133564
2504,01,PIASTA,52.07849916,21.1180875
2506,02,SKOLIMÓW,52.07713482,21.09993299
2509,01,JASNA,52.0779155,21.07128505
2513,01,OSIEDLE MIRKÓW,52.09750175,21.13527891
2522,01,OS. MŁODYCH,52.42169367,20.92555794
2523,01,ORZECHOWA,52.41822478,20.9241104
2531,02,LEGIONOWA,52.36187289,21.12198924
2532,04,STRUGA,52.359035,21.134128
2534,01,HALLERA,52.34314237,21.12136071
2535,01,PUSTELNIK,52.33870677,21.1176905
2539,02,KOSAĆCOWA,52.15670222,21.18891541
2546,01,FALENICA,52.15947704,21.20329766
2552,02,KS. SZULCZYKA,52.17118363,21.23281859
2555,02,NAPOLEONA BONAPARTE,52.17175114,21.22704371
2556,02,PRZEŁĘCZY,52.16888671,21.223832
3321,03,MOST SIEKIERKOWSKI,52.21836413,21.09832722
3322,01,HIPODROM,52.23289671,21.22439184
3323,02,HIPODROM,52.23163092,21.2242341
3325,04,ELBLĄSKA,52.25937452,20.96236164
3330,01,WARYŃSKIEGO,52.29999826,21.15187373
3331,02,WARYŃSKIEGO,52.30069989,21.15394132
3332,01,PRYMASA WYSZYŃSKIEGO,52.30277189,21.15893854
3352,02,KOŚCIUSZKI,52.16526935,20.80538108
3353,01,KOŚCIUSZKI,52.16599231,20.806231
3354,01,AL. WOJSKA POLSKIEGO,52.15973305,20.80147171
3355,03,OŁÓWKOWA,52.15981,20.79245
3361,02,ZIELENIECKA,52.28453216,21.12533409
3367,01,KOŚCIUSZKI,52.32051694,21.09346525
3370,02,NOWOTYSKA,52.19716134,20.89369887
3375,01,ZDZIARSKA,52.34113244,21.05895082
3376,02,ZDZIARSKA,52.34182071,21.05969002
3397,07,NOWODWORY,52.33404538,20.94204502
3398,10,NOWODWORY,52.33452414,20.94227452
3399,09,NOWODWORY,52.33404149,20.94221497
3403,22,WIATRACZNA,52.2449831,21.0871442
3405,02,PKP MOKRY ŁUG,52.27643285,21.16796648
3430,15,NOWE BEMOWO,52.26043199,20.9249203
3439,09,GOCŁAW,52.22158203,21.10304606
3441,02,GŁÓWNA,52.47184121,21.0699897
3442,01,GŁÓWNA,52.47185261,21.0695011
3445,02,WDW RYNIA,52.45832498,21.07611197
3446,01,WDW RYNIA,52.45651449,21.07409806
3450,07,GOCŁAW,52.22236351,21.10051961
3455,02,GDECKA,52.24101722,21.10132286
3459,01,SŁOWACKIEGO,52.39966925,20.94191898
3462,01,SZPITAL POWIATOWY,52.09735142,21.26479173
3464,01,MICKIEWICZA,52.39800291,20.92296877
3465,01,ARESZT ŚLEDCZY GROCHÓW,52.25585,21.11406
3466,02,ARESZT ŚLEDCZY GROCHÓW,52.25558,21.11375
3468,01,OS. PRZYLESIE,52.37444277,20.93364013
3478,02,HANKI ORDONÓWNY,52.33338049,20.93642704
3479,01,HANKI ORDONÓWNY,52.33240844,20.93582433
3484,02,WENECKA,52.35688482,21.13320789
3486,03,PKP REMBERTÓW,52.2562174,21.15698282
2493,01,CHOPINA,52.07808873,21.08500369
2496,02,PIASTA,52.07892813,21.11849293
2498,01,SKOLIMÓW,52.07730196,21.10148821
2501,02,JASNA,52.07788998,21.07213479
2502,01,CHYLICE,52.07848928,21.06391496
2505,01,PL. SPORTOWY,52.07786886,21.11008088
2514,04,MIRKOWSKA,52.10037596,21.12538026
2520,01,ARESZT ŚLEDCZY SŁUŻEWIEC,52.15983,20.99232
2521,02,JURAJSKA,52.16356245,20.9923635
2524,01,CZARNA STRUGA,52.36086719,21.11126245
2525,01,LEGIONOWA,52.36160063,21.12336765
2527,02,GRANICZNA,52.35304103,21.13004244
2528,02,HALLERA,52.34425328,21.1226374
2533,01,GRANICZNA,52.35186518,21.128707
2544,01,MERA-PNEFAL,52.15843894,21.19730367
2545,02,FALENICA,52.15943935,21.20349684
2553,01,KS. SZULCZYKA,52.17132374,21.23241399
2558,01,KOSODRZEWINY,52.15696881,21.20271336
2561,01,MICHALINKI,52.15546893,21.21613926
2569,02,OCHOCZA,52.15735791,21.22017336
2570,01,WASILKOWSKA,52.16061646,21.22274842
2573,02,BŁOTA,52.15014569,21.18861803
2575,01,BŁOTA,52.149595,21.18868685
2580,02,POLNA,52.12829162,21.1974069
2581,01,ŚWIDRY MAŁE,52.12316627,21.20111717
2584,02,GÓRKI,52.10891557,21.22083952
2589,01,URZĄD SKARBOWY,52.09827669,21.26620537
2591,02,PARK MIEJSKI,52.09900524,21.26874673
2598,01,POLNA,52.12766821,21.19751697
2599,02,ŚWIDRY MAŁE,52.12367845,21.20076057
2603,02,ŚWIDRY WIELKIE,52.10592429,21.23491514
2605,02,BATOREGO,52.09957393,21.24949339
2608,01,LAWINOWA,52.17330159,21.19999505
2617,02,GRZYBOWA,52.24771319,21.19913574
2622,01,CHODKIEWICZA,52.25013893,21.23206198
2625,01,ORLA,52.24909,21.2546
2632,03,WOLA GRZYBOWSKA,52.24864704,21.24380095
2633,02,WIOSENNA,52.24969773,21.23992964
2645,02,TRZYKROTKI,52.20893,21.20115
2649,01,TERESPOLSKA,52.21897153,21.30106458
2664,02,GWARNA,52.2216965,21.27861546
3490,03,ABRAHAMA,52.22634503,21.08385926
3492,02,OS. ORLIK,52.22818671,21.08869504
3493,01,OS. ORLIK,52.22801,21.0884
3494,01,OLSZOWA,52.09979648,21.25821649
3501,02,PARK KASKADA,52.27344438,20.96693805
3503,07,PKP FALENICA,52.16018975,21.21103644
3504,02,WĄSKA,52.15301017,21.21941795
3505,01,WĄSKA,52.15241862,21.21983232
3513,04,CISZEWSKIEGO,52.15982248,21.05086936
3515,02,CISZEWSKIEGO,52.15945835,21.05217393
3516,03,URSYNÓW PŁD.,52.15312025,21.03948318
3517,03,HERBSTA,52.15182,21.02793
3522,01,DZIECI WARSZAWY,52.19292845,20.90875829
3523,02,DZIECI WARSZAWY,52.19155122,20.90760338
3528,01,GROTY,52.24823,20.8787
3529,02,GROTY,52.24864131,20.8762878
3531,12,METRO WILANOWSKA,52.18004739,21.02377218
3536,01,OSMAŃSKA-DHL,52.15083208,20.99476634
3540,04,KOCJANA,52.24940595,20.89732354
3543,01,FORT RADIOWO,52.26462443,20.88508893
3544,02,POLONEZA,52.15499368,21.00615961
3545,01,POLONEZA,52.15450627,21.00811421
3546,09,AL. ZIELENIECKA,52.24768568,21.04853344
3548,04,PIASTÓW ŚLĄSKICH,52.26313156,20.93057975
3569,04,KAJKI,52.22538886,21.1616384
3578,11,METRO MARYMONT,52.27182913,20.96941145
3579,12,METRO MARYMONT,52.27209635,20.96838141
3587,23,METRO MŁOCINY,52.29074622,20.92806249
3588,24,METRO MŁOCINY,52.29095568,20.92756163
3589,01,METRO MŁOCINY,52.28988725,20.93120564
3602,08,PIASKI,52.27094681,20.94420294
3611,02,WARSZAWSKA,52.25312356,20.8054726
3613,02,GEN. KUTRZEBY,52.25031581,20.82748962
3621,02,FORT WAWRZYSZEW,52.27472,20.9045
3628,01,URZĄD STATYSTYCZNY,52.19324,20.97314
3634,12,PKP URSUS,52.19627902,20.88194083
3635,24,PKP URSUS,52.19532162,20.88337917
3636,22,PKP URSUS,52.19550613,20.88312032
3638,02,PRYSTORA,52.18904653,20.90449991
3639,01,PRYSTORA,52.18918248,20.90385622
3646,02,CZERWONA DROGA,52.2017943,20.86964875
3650,02,SUCHY LAS,52.18688223,20.88462372
3652,01,PKP OKĘCIE,52.16656402,20.98532002
2665,02,RATAJA,52.22208795,21.2678714
2670,02,1. PRASKIEGO PUŁKU,52.22360882,21.22416545
2677,02,3 MAJA,52.21060682,20.79010434
2681,01,UMIASTOWSKA,52.21103617,20.77125378
2691,02,ZAKAMAREK,52.13050304,21.11435092
2696,01,SKIBIŃSKIEGO,52.3078386,20.76738736
2698,02,PARKOWA,52.30048306,20.78455587
2699,01,LANGIEWICZA,52.29547459,20.80137951
2703,02,SIENKIEWICZA,52.29077604,20.82568638
2712,02,URZĄD GMINY,52.29253643,20.81557935
2715,04,SIERAKOWSKA,52.29560418,20.80420908
2718,02,3 MAJA,52.30350516,20.77698913
2720,01,GOŁKÓW-LETNISKO,52.04932521,20.98972002
2724,02,MILENIUM,52.03305218,20.95109861
2729,02,POD KAJETANY,52.07786032,20.83720566
2732,02,KAJETANY,52.092158,20.814263
2735,01,GOŁĘBIA,52.08561188,20.82532206
2748,02,POD SZCZAKI,52.02165067,20.88080653
2749,02,GRANICZNA,52.02552,20.87692
2757,01,GOŁASZEWSKA,52.21153975,20.75002337
2759,01,AGRICOOP,52.2144929,20.74457326
2766,01,WARSZAWSKA,52.21309995,21.33150878
2768,01,REMBELSZCZYZNA,52.37727168,21.02899763
2780,01,PKP NIEPORĘT,52.43050694,21.03043267
2782,01,URZĄD GMINY,52.42179492,21.03523303
2786,02,REMBELSZCZYZNA,52.37946939,21.02926162
2787,09,METRO RATUSZ ARSENAŁ,52.24470764,21.00266081
2797,01,PARK MOCZYDŁO,52.23838915,20.94991394
2799,02,NOWODWORY,52.33321997,20.94168169
2801,04,NOWODWORY,52.33223268,20.94271929
2802,02,STEFANIKA,52.32821713,20.94096105
2805,01,KONCERTOWA,52.16355482,21.02688655
2808,01,METRO RATUSZ ARSENAŁ,52.24552462,20.99994231
2810,01,PŁOCKA-SZPITAL,52.23698082,20.9663304
2813,02,GEN. MACZKA,52.26293102,20.95245193
2816,01,OGRODY DZIAŁKOWE BEMOWO,52.2692755,20.93318385
2823,21,DW. CENTRALNY,52.22944377,21.00372417
2848,02,MAŁE SIEKIERKI,52.2029079,21.0703317
2849,03,AL. WITOSA,52.19696547,21.05061652
2850,02,BEETHOVENA,52.19595301,21.05084496
3655,02,SZEROKA,52.25761566,21.12102946
3656,01,SZEROKA,52.2577129,21.12205941
3657,08,GOCŁAW,52.22349748,21.10179929
3658,02,STASZICA,52.23866143,21.22206735
3659,01,STASZICA,52.23967306,21.22226537
3662,01,KAPITULNA,52.24653368,21.01149442
3667,01,GŁÓWNA,52.3532017,20.94107894
3669,03,ALUZYJNA,52.349845,20.94564241
3670,02,ALUZYJNA,52.35080428,20.94576614
3672,01,DĄBRÓWKA WIŚLANA,52.34853192,20.94230614
3705,02,KRAKUSA,52.40150464,20.95389096
3706,01,KRAKUSA,52.40103042,20.95437972
3709,02,OS. BUKOWIEC,52.39496155,20.95565806
3711,01,GEN. ROI,52.39649,20.95933
3712,02,GEN. ROI,52.39643,20.95901
3720,04,REMBELSZCZYZNA,52.37945324,21.02835127
3726,02,STRUGA,52.35940611,21.13525883
3731,02,DZIECHCINIEC,52.14841541,21.36237718
3732,02,DZIECHCINIEC-KOLONIA,52.15010947,21.34383528
3740,01,DUCHNÓW,52.19156998,21.35896452
3741,02,DUCHNÓW,52.19202334,21.36055453
3743,01,SPACEROWA,52.19021576,21.34707143
3758,02,NOWE SŁUPNO,52.37914428,21.15181449
3765,02,KS. CZARTORYSKIEJ,52.41609888,21.17939406
3766,01,KS. CZARTORYSKIEJ,52.41514012,21.17874884
3767,02,TRAUGUTTA,52.41719883,21.18130363
3770,01,KORCZAKA,52.41380327,21.19224544
3771,02,KORCZAKA,52.41321931,21.19362941
3772,01,OS. VICTORIA,52.41016721,21.2014622
3774,02,NADMA,52.36197,21.16587
3777,01,JAWORÓWKA,52.35998476,21.1466787
3798,01,SZASERÓW,52.24428157,21.11787977
3803,01,STARE ZAŁUBICE,52.48061335,21.11708371
3805,02,STARE ZAŁUBICE,52.48048586,21.11574987
3806,02,MARCINKI,52.48011053,21.10982925
3807,01,ZEGRZYŃSKA,52.47967496,21.10268828
3808,02,ZEGRZYŃSKA,52.48011053,21.10982925
3809,02,WOLICA,52.47915719,21.09547716
2559,01,JACHOWICZA,52.15384078,21.20352144
2562,01,BYSTRZYCKA,52.16149309,21.21458372
2565,01,NARCYZOWA,52.15875716,21.22378483
2568,02,PODKOWY,52.15914802,21.21688788
2574,03,BŁOTA,52.1498608,21.18880902
2577,02,KS. MALINOWSKIEGO,52.14606497,21.18958021
2578,02,PODLEŚNA,52.1379951,21.19152777
2582,02,WYSZYŃSKIEGO,52.12047613,21.20597171
2583,02,DROGOWCÓW,52.11466144,21.21349498
2588,04,SZPITAL POWIATOWY,52.09869726,21.26276573
2594,02,HOŻA,52.10380849,21.26506926
2595,01,KS. MALINOWSKIEGO,52.14470557,21.18980111
2597,01,NOWA WIEŚ,52.13140154,21.19501514
2600,01,WYSZYŃSKIEGO,52.11955661,21.20703078
2607,02,GRUNTOWA,52.166016,21.20735049
2613,04,POŻARYSKIEGO,52.20667429,21.17407074
2618,01,GROSZÓWKA,52.24731965,21.20727796
2629,01,PUSZKINA,52.24861142,21.25855432
2638,02,REJTANA,52.24661493,21.21413966
2641,01,WIŚNIOWA GÓRA,52.21008616,21.20561615
2642,01,TRZYKROTKI,52.20871,21.200035
2646,01,ZAGÓRZE-SANATORIUM,52.19878836,21.24581546
2650,01,PODGÓRNA,52.22050034,21.29406683
2655,02,NIZINNA,52.22312512,21.23798625
2656,01,FABRYCZNA,52.2235804,21.22973234
2658,01,OBJAZDOWA,52.22426771,21.20988122
2663,02,OGRODNICZA,52.22144914,21.28550927
2666,02,HOTELOWA,52.222359,21.260313
2667,02,SZOSA LUBELSKA,52.22251653,21.25212996
2671,01,1. PRASKIEGO PUŁKU,52.22387034,21.22239802
2673,02,WAWERSKA,52.22420164,21.20685887
2674,02,NIZINNA,52.21151004,20.75577954
2679,01,PARKOWA,52.21488598,20.7750242
2680,02,UMIASTOWSKA,52.21121113,20.76878188
2682,01,KIERBEDZIA,52.21083693,20.778631
2683,01,3 MAJA,52.21042695,20.7926619
2702,01,URZĄD GMINY,52.29206,20.817832
2704,02,SOKOŁOWSKIEGO,52.291381,20.84011681
2705,01,POCZTOWA,52.29243338,20.85104938
2707,01,SIERAKÓW,52.3126479,20.81236815
2714,02,SIERAKOWSKA,52.29525637,20.80229413
2859,03,METRO CENTRUM NAUKI KOPERNIK,52.24016537,21.03101954
2860,02,MOST ŚWIĘTOKRZYSKI,52.24408721,21.03772127
2864,02,TUZINOWA,52.18464459,21.09867975
2874,01,KABATY-STP,52.12647467,21.06574527
2886,06,LUBELSKA,52.24799001,21.05223101
2889,02,TARNINY,52.17218835,21.01137997
2890,03,BEŁDAN,52.17355195,21.01190986
2894,01,ŚWIĘTOJERSKA,52.24974154,21.00297176
2899,01,WARCHAŁOWSKIEGO,52.14422294,21.04370522
2902,04,STRYJEŃSKICH,52.14200077,21.04384057
2912,04,GEN. MACZKA,52.26195622,20.95243704
2915,01,SKOROSZEWSKA,52.19349621,20.90377911
2919,02,KULSKIEGO,52.20224732,21.00050404
2920,03,MEISSNERA,52.22224061,21.08997257
2922,01,OS. JANTAR,52.22284377,21.08692185
2924,02,NARODOWA,52.21516425,21.10120953
2928,03,NATOLIN PŁN.,52.14490736,21.0521883
2931,02,OS. PATIO,52.12825586,21.0973365
2934,01,WAFLOWA,52.11821782,21.10342181
2938,04,STARA MIŁOSNA (UŁAŃSKA),52.22160489,21.24327815
2943,02,NIEDZIAŁKOWSKIEGO,52.25337309,21.16631175
2946,02,MILENIJNA,52.3188555,20.96618687
2953,04,STARODĘBY,52.1845077,20.89767946
2964,01,MALBORSKA,52.2963098,21.05468834
2965,01,DOSTAWCZA,52.21631617,20.89189475
2969,01,UKSW,52.28924269,20.95047759
2972,02,BUKOWSKIEGO,52.23020402,21.0953592
2981,01,WSPÓŁCZESNA,52.30782778,21.05200616
2987,02,BERENSONA,52.32333219,21.04871581
2995,01,MAŃKI-WOJDY,52.339558,21.0476437
2996,01,MOCHTYŃSKA-KANAŁ,52.347357,21.043053
3000,02,MOCHTYŃSKA,52.358139,21.03674559
3006,03,RZECZNA,52.26843787,21.07227841
3007,02,KRAŚNICKA,52.274313,21.066439
3012,02,KAMIŃSKIEGO,52.32019442,20.9543514
3022,04,BALKONOWA,52.28557756,21.04068906
3028,02,IDZIKOWSKIEGO,52.24347735,21.26202896
3040,02,ŻYWIECKA,52.185646,20.903608
3044,02,KRYNOLINY,52.291329,21.07917
3046,02,RADZYMIŃSKA,52.30082056,21.08695514
3054,02,SKRZYNECKIEGO,52.2280977,21.145431
3065,04,RZECZNA,52.2670796,21.07357686
3810,01,WOLICA,52.47913265,21.09473335
3814,02,ZAMENHOFA,52.24723413,20.99832903
3816,02,PAŁAC,52.37847375,20.91581397
3817,01,CHOTOMOWSKA,52.3814056,20.90822633
3828,01,DWORKOWA,52.37196246,20.93434317
3831,01,STAROWIEJSKA,52.08347846,20.79254702
3832,02,STAROWIEJSKA,52.083326,20.79252361
3836,01,KOSTOWIEC,52.06173528,20.74487148
3838,01,ROZALIN,52.04891932,20.74490678
3841,01,MŁOCHÓW,52.04831647,20.78095663
3842,02,PLATANOWA,52.04899521,20.78385651
3844,01,KRAKOWIANY,52.02317358,20.78680005
3852,01,BĄKÓWKA,52.04085531,20.95593488
3863,01,WILANOWSKA,52.09344328,21.03731682
3870,02,OS. NAFTA,52.350623,21.24360051
3878,01,ECHA LEŚNE,52.31778281,21.03596614
3880,01,KAMYKOWA,52.31772,21.04181
3881,03,JURANDA ZE SPYCHOWA,52.31789603,21.04974348
3884,02,OS. DERBY III,52.31986095,21.05763176
3888,04,ZEGRZYŃSKA-IMGW,52.40920218,20.95523265
3897,02,BODYCHA,52.18250977,20.89228058
3899,01,LALKI,52.1970216,20.88074697
3911,01,BUCHALTERYJNA,52.27090575,21.17048999
3913,02,BUCHALTERYJNA,52.27160667,21.17062863
3915,01,ZIELONA,52.23876477,21.19172069
3917,02,UROCZA,52.2422795,21.19075951
3918,01,UROCZA,52.24226012,21.19062089
3926,02,TRENÓW,52.31582048,20.88232583
3929,03,MIĘDZYLESIE,52.20814084,21.19631887
3931,02,PLUTONU TORPEDY,52.19685936,20.89013023
3932,01,POMORSKA,52.32641221,20.95720872
3936,04,CHEŁMSKA,52.20245778,21.04840409
3938,01,MIĘDZYBORSKA,52.24606074,21.07334019
3939,02,MIĘDZYBORSKA,52.245715,21.075442
3943,04,KADETÓW,52.21210787,21.10628545
3951,02,SPORTOWA,52.252381,20.81657473
3959,02,JUHASÓW,52.19583669,21.17048524
3960,01,JUHASÓW,52.19490903,21.17052253
3970,15,PKP URSUS,52.19450829,20.88308715
3977,01,PĘCLIN,52.16886822,21.35893686
3978,02,PODLEŚNA,52.16214884,21.35442666
3074,01,CZERWONYCH BERETÓW,52.26156662,21.17836966
3088,01,ORLĄT LWOWSKICH,52.19094383,20.86559514
3097,02,BADYLARSKA,52.17790703,20.90950885
3106,01,PIELĘGNIAREK,52.21420445,21.14245787
3109,04,BEETHOVENA,52.19543845,21.0484933
3110,04,LUCERNY,52.21422818,21.13385997
3116,12,RONDO STARZYŃSKIEGO,52.2640869,21.02316836
3117,01,POTULICKA,52.28673525,21.08186469
3120,02,RYCHNOWSKA,52.17484934,21.14920865
3124,01,HUBALA-DOBRZAŃSKIEGO,52.24938234,20.86947874
3139,02,MONIUSZKI,52.25117434,21.21736827
3143,03,MARCELIN,52.31839285,20.99870995
3148,01,WÓLKA KOSOWSKA,52.05738,20.84302
3150,02,MODRA,52.0885686,20.82058055
3152,01,SZAMOTY,52.06769707,20.84377517
3154,01,PRZYLEŚNA,52.38486394,21.02973252
3158,03,LANGIEWICZA,52.2949361,20.80021172
3159,02,POZNAŃSKA,52.21131505,20.7636003
